tn_type,param_name,param_value,A,B,C,trial,beta_idx,beta_mid,beta_left,beta_right,delta_beta,step_error,step_error_metric,E_L1,E_L2,Z1_log_error,Z_true_final
uniform1,jitter,0.05,200,40,200,2,155,0.9999794969067362,0.9999787854821509,0.9999802083313215,1.4228491705958746e-06,0.002879393576337888,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,156,0.9999808720409462,0.9999802083313215,0.999981535750571,1.3274192495194015e-06,0.01056792080920132,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,157,0.9999821549454585,0.999981535750571,0.999982774140346,1.2383897749490558e-06,0.010200095650999694,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,158,0.9999833518060817,0.999982774140346,0.9999839294718174,1.155331471380805e-06,0.0026562220422289232,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,159,0.9999844683937448,0.9999839294718174,0.9999850073156722,1.0778438548353364e-06,0.004346029917210026,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,160,0.9999855100923228,0.9999850073156722,0.9999860128689735,1.0055533012920392e-06,0.011935460628254966,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,161,0.9999864819245967,0.9999860128689735,0.9999869509802198,9.381112463513475e-07,0.004666156825705254,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,162,0.9999873885764712,0.9999869509802198,0.9999878261727226,8.751925028027685e-07,0.01132832217938752,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,163,0.9999882344195696,0.9999878261727226,0.9999886426664165,8.164936938781509e-07,0.002061509060532419,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,164,0.9999890235323119,0.9999886426664165,0.9999894043982073,7.617317907548937e-07,0.00293740104372635,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,165,0.9999897597195804,0.9999894043982073,0.9999901150409534,7.106427460934484e-07,0.008416489949617119,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,166,0.999990446531065,0.9999901150409534,0.9999907780211766,6.62980223276044e-07,0.011796593151426954,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,167,0.9999910872783799,0.9999907780211766,0.9999913965355833,6.185144066916948e-07,0.004478219836539983,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,168,0.9999916850510305,0.9999913965355833,0.9999919735664777,5.770308943997549e-07,0.029465032419227176,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,169,0.99999224273131,0.9999919735664777,0.9999925118961424,5.383296646233049e-07,0.019608175381550772,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,170,0.9999927630081977,0.9999925118961424,0.9999930141202532,5.022241108543213e-07,0.014830607079145918,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,171,0.9999932483903242,0.9999930141202532,0.9999934826603951,4.685401419068924e-07,0.008214958869393276,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,172,0.9999937012180667,0.9999934826603951,0.9999939197757384,4.371153432547459e-07,0.002632696732199246,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,173,0.9999941236748349,0.9999939197757384,0.9999943275739315,4.0779819310277077e-07,0.03031657855186501,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,174,0.9999945177975977,0.9999943275739315,0.999994708021264,3.804473325264013e-07,0.016233545414771868,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,175,0.9999948854867056,0.999994708021264,0.9999950629521471,3.549308831285458e-07,0.012388175158693959,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,176,0.9999952285150531,0.9999950629521471,0.9999953940779589,3.3112581176997224e-07,0.008992144752116474,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,177,0.9999955485366273,0.9999953940779589,0.9999957029952957,3.0891733682203437e-07,0.007270937443900236,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,178,0.9999958470944834,0.9999957029952957,0.9999959911936711,2.8819837538662796e-07,0.010146699049212992,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,179,0.9999961256281843,0.9999959911936711,0.9999962600626975,2.6886902637635046e-07,0.015142049208446254,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,180,0.9999963854807421,0.9999962600626975,0.9999965108987866,2.5083608912179756e-07,0.00572089840890001,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,181,0.9999966279050934,0.9999965108987866,0.9999967449114001,2.3401261350919356e-07,0.005337648939094615,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,182,0.999996854070141,0.9999967449114001,0.999996963228882,2.1831748187040034e-07,0.0033230148750390594,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,183,0.9999970650663901,0.999996963228882,0.9999971669038982,2.0367501618601125e-07,0.017045321637717957,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,184,0.9999972619112056,0.9999971669038982,0.999997356918513,1.900146148203774e-07,0.005735368925317886,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,185,0.9999974455537186,0.999997356918513,0.9999975341889242,1.7727041123904996e-07,0.007824001652623588,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,186,0.9999976168794023,0.9999975341889242,0.9999976995698803,1.6538095604090586e-07,0.00023670478677208402,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,187,0.9999977767143412,0.9999976995698803,0.9999978538588021,1.5428892186086784e-07,0.01941954896547189,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,188,0.9999979258292151,0.9999978538588021,0.9999979977996282,1.4394082603619296e-07,0.015355447887832156,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,189,0.9999980649430146,0.9999979977996282,0.999998132086401,1.342867728126862e-07,0.0010262794777202607,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,190,0.9999981947265075,0.999998132086401,0.999998257366614,1.2528021298141567e-07,0.011775562984499107,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,191,0.9999983158054737,0.999998257366614,0.9999983742443336,1.1687771961366167e-07,0.0039186109045108945,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,192,0.9999984287637226,0.9999983742443336,0.9999984832831116,1.0903877800672035e-07,0.004607966942997817,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,193,0.999998534145907,0.9999984832831116,0.9999985850087025,1.0172559095078526e-07,0.026112587430588606,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,194,0.9999986324601509,0.9999985850087025,0.9999986799115992,9.490289665237128e-08,0.002095913091373072,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,195,0.999998724180498,0.9999986799115992,0.9999987684493967,8.853779753792423e-08,0.007588476630261616,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,196,0.9999988097491983,0.9999987684493967,0.9999988510489998,8.259960304624059e-08,0.011406892097877177,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,197,0.9999988895788403,0.9999988510489998,0.9999989281086807,7.705968096960447e-08,0.01534787250730065,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,2,198,0.9999994640543404,0.9999989281086807,1.0,1.0718913192597768e-06,0.02463728630316192,density_abs,0.01013476429186832,0.012515462266873832,0.0031970904906142295,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,0,0.03353479868576581,0.0,0.06706959737153162,0.06706959737153162,0.013777503027400032,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,1,0.0983552306115077,0.06706959737153162,0.12964086385148377,0.06257126647995215,0.012185409121983768,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,2,0.15882818226654127,0.12964086385148377,0.18801550068159878,0.05837463683011501,0.009196736104241949,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,3,0.2152452374022037,0.18801550068159878,0.2424749741228086,0.05445947344120983,0.011353826752846305,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,4,0.26787842336502976,0.2424749741228086,0.2932818726072509,0.05080689848444231,0.010416288115246388,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,5,0.31698152273694813,0.2932818726072509,0.34068117286664534,0.04739930025939443,0.023690944313877776,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,6,0.3627912970042976,0.34068117286664534,0.3849014211419498,0.04422024827530446,0.006617371377264324,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,7,0.40552862815585516,0.3849014211419498,0.4261558351697605,0.041254414027810715,0.012165850966624248,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,8,0.445399583714344,0.4261558351697605,0.4646433322589275,0.03848749708916699,0.005009792101140949,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,9,0.48259641033670675,0.4646433322589275,0.500549488414486,0.03590615615555848,0.01757814738691047,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,10,0.517298460774009,0.500549488414486,0.5340474331335319,0.03349794471904588,0.028195364579889578,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,11,0.5496730586605147,0.5340474331335319,0.5652986841874976,0.031251251053965756,0.014080180068107023,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,12,0.5798763053017073,0.5652986841874976,0.5944539264159171,0.029155242228419476,0.011056666369338431,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,13,0.608053832351362,0.5944539264159171,0.621653738286807,0.027199811870889934,0.0007691948936867608,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,14,0.634341504006871,0.621653738286807,0.647029269726935,0.02537553144012794,0.02121272286596376,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,15,0.6588660721086099,0.647029269726935,0.670702874490285,0.02367360476335001,0.024595709581384656,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,16,0.6817457873020546,0.670702874490285,0.6927887001138242,0.022085825623539224,0.01669405855883259,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,17,0.7030909692094995,0.6927887001138242,0.7133932383051749,0.020604538191350663,0.004084955925270754,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,18,0.7230045383605901,0.7133932383051749,0.7326158384160053,0.019222600110830435,0.007707632426689192,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,19,0.7415825124464868,0.7326158384160053,0.7505491864769683,0.017933348060963028,0.0022535660955808647,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,20,0.7589144692904637,0.7505491864769683,0.7672797521039592,0.016730565626990823,0.0031708471256904226,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,21,0.7750839787672543,0.7672797521039592,0.7828882054305496,0.015608453326590443,0.002950812537800206,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,22,0.7901690057537414,0.7828882054305496,0.7974498060769333,0.014561600646383677,0.0027584177335241433,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,23,0.8042422860539061,0.7974498060769333,0.811034766030879,0.013584959953945708,0.009601129407019926,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,24,0.8173716771106421,0.811034766030879,0.8237085881904052,0.012673822159526171,0.004780210020140599,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,25,0.8296204851954694,0.8237085881904052,0.8355323822005336,0.011823794010128452,0.026210788207343745,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,26,0.8410477706537662,0.8355323822005336,0.8465631591069988,0.011030776906465145,0.008289459855903283,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,27,0.8517086326773254,0.8465631591069988,0.8568541062476521,0.010290947140653373,0.01663914572849333,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,28,0.8616544749773312,0.8568541062476521,0.8664548437070101,0.009600737459357966,0.002390151757330372,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,29,0.8709332536387546,0.8664548437070101,0.8754116635704992,0.008956819863489063,0.007604101026522255,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,30,0.8795897083512569,0.8754116635704992,0.8837677531320147,0.008356089561515567,0.010014941374412875,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,31,0.8876655781315268,0.8837677531320147,0.891563403131039,0.007795649999024268,0.00663850830202508,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,32,0.8951998025772092,0.891563403131039,0.8988362020233793,0.0072727988923403375,0.025994411796375613,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,33,0.9022287096228128,0.8988362020233793,0.9056212172222462,0.006785015198866873,0.01608348792147854,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,34,0.9087861907029058,0.9056212172222462,0.9119511641835654,0.006329946961319166,0.014630059910487374,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,35,0.9149038641671856,0.9119511641835654,0.9178565641508057,0.005905399967240377,0.0009757387769758381,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,36,0.9206112277353655,0.9178565641508057,0.9233658913199254,0.005509327169119671,0.004408521798308449,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,37,0.9259358007269748,0.9233658913199254,0.9285057101340242,0.005139818814098751,0.005435804682651419,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,38,0.9309032567518615,0.9285057101340242,0.9333008033696988,0.004795093235674619,0.0028729730963865715,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,39,0.9355375475011982,0.9333008033696988,0.9377742916326977,0.00447348826299887,0.008379828279326693,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,40,0.9398610182358743,0.9377742916326977,0.941947744839051,0.004173453206353317,0.006275617878700257,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,41,0.9438945155291281,0.941947744839051,0.9458412862192053,0.0038935413801542973,0.0010542989737448681,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,42,0.9476574877829242,0.9458412862192053,0.9494736893466432,0.0036324031274379553,0.01031226887801767,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,43,0.9511680790027379,0.9494736893466432,0.9528624686588327,0.003388779312189505,0.01767510814843542,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,44,0.9544432162829027,0.9528624686588327,0.9560239639069728,0.0031614952481400227,0.0005184229644330483,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,45,0.9574986914243504,0.9560239639069728,0.958973418941728,0.0029494550347552995,0.005185750956061613,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,46,0.9603492370782825,0.958973418941728,0.9617250552148369,0.002751636273108815,0.0032103115652098637,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,47,0.9630085977829161,0.9617250552148369,0.9642921403509954,0.0025670851361585534,0.008748745465462735,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,48,0.9654895962358243,0.9642921403509954,0.9666870521206533,0.0023949117696578925,0.008115400633653685,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,49,0.9678041951214166,0.9666870521206533,0.9689213381221798,0.002234286001526531,0.012478600363063358,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,50,0.9699635547916756,0.9689213381221798,0.9710057714611713,0.0020844333389914427,0.012313685470521515,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,51,0.9719780870782699,0.9710057714611713,0.9729504026953686,0.0019446312341973027,0.004845168880174246,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,52,0.9738575054955105,0.9729504026953686,0.9747646082956524,0.0018142056002837803,0.0039073686907324864,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,53,0.9756108720762141,0.9747646082956524,0.9764571358567758,0.0016925275611234802,0.01244219027761663,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,54,0.9772466410663052,0.9764571358567758,0.9780361462758346,0.001579010419058724,0.011461249518699977,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,55,0.9787726996888381,0.9780361462758346,0.9795092531018416,0.0014731068260069868,0.032321584048238206,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,56,0.9801964061739923,0.9795092531018416,0.980883559246143,0.0013743061443014515,0.01076528544145436,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,57,0.981524625238412,0.980883559246143,0.9821656912306809,0.0012821319845378598,0.014618560515774221,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,58,0.9827637611849598,0.9821656912306809,0.9833618311392387,0.001196139908557825,0.02266116026306761,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,59,0.9839197887824841,0.9833618311392387,0.9844777464257295,0.0011159152864907984,0.013788103804984585,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,60,0.984998282074492,0.9844777464257295,0.9855188177232547,0.0010410712975251757,0.006042971149522056,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,61,0.9860044412556372,0.9855188177232547,0.9864900647880197,0.0009712470647650351,0.005927655719809261,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,62,0.9869431177456112,0.9864900647880197,0.9873961707032027,0.0009061059151830309,0.022396911693611354,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,63,0.9878188375813406,0.9873961707032027,0.9882415044594784,0.0008453337562757124,0.01895157171280497,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,64,0.9886358232402773,0.9882415044594784,0.9890301420210762,0.0007886375615977492,0.014510869860934235,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,65,0.9893980140000108,0.9890301420210762,0.9897658859789454,0.0007357439578692393,0.019870377981833033,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,66,0.9901090849323687,0.9897658859789454,0.990452283885792,0.0006863979068465476,0.019572543695660687,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,67,0.9907724646235907,0.990452283885792,0.9910926453613895,0.0006403614755975395,0.028988217827600877,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,68,0.991391351706018,0.9910926453613895,0.9916900580506466,0.0005974126892570597,0.00021305340143956165,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,69,0.9919687302810085,0.9916900580506466,0.9922474025113706,0.0005573444607239741,0.008732714135092783,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,70,0.9925073843074435,0.9922474025113706,0.9927673661035165,0.0005199635921459,0.00777820022325578,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,71,0.9930099110252029,0.9927673661035165,0.9932524559468893,0.00048508984337281014,0.004061343321577395,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,72,0.9934787334783337,0.9932524559468893,0.9937050110097781,0.0004525550628888819,0.027932733275956707,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,73,0.9939161121982943,0.9937050110097781,0.9941272133868105,0.00042220237703238794,0.008189949263262455,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,74,0.9943241561036082,0.9941272133868105,0.9945210988204061,0.0003938854335955311,0.004335988717880291,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,75,0.994704832668483,0.9945210988204061,0.9948885665165599,0.0003674676961538115,0.001841635809346152,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,76,0.9950599774094226,0.9948885665165599,0.9952313883022855,0.00034282178572564437,0.021506957712807993,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,77,0.995391302735579,0.9952313883022855,0.9955512171688724,0.0003198288665868798,0.008020118879386534,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,78,0.995700406205511,0.9955512171688724,0.9958495952421496,0.00029837807327715016,0.0041283248099447615,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,79,0.9959887782301685,0.9958495952421496,0.9961279612181875,0.0002783659760379198,0.03058027602186547,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,80,0.996257809259239,0.9961279612181875,0.9963876573002906,0.00025969608210307804,8.613496281193074e-05,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
uniform1,jitter,0.05,200,40,200,3,81,0.9965087964855093,0.9963876573002906,0.9966299356707281,0.00024227837043755418,0.009598369383146505,density_abs,0.011848883232672218,0.01377316362863729,0.0014002554341949747,522370.76714125555
